Emblem_ID,Factory_CName,Factory_Address,Factory_Tel,Factory_Fax,Factory_Director,Material_Name,PType_Name,Product_Name
012404,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷凍雞肉,白色肉雞:去皮清肉
012404,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷凍雞肉,白色肉雞:三節翅
012404,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷凍雞肉,白色肉雞:八塊雞
012404,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷凍雞肉,白色肉雞:二節翅
012404,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷凍雞肉,白色肉雞:九塊雞 
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：雞頸(去皮)
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：雞排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：雞胸對切
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：雞胸
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：雞爪
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：蝴蝶棒
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：棒腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：清雞排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：清腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：帶皮清肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：帶爪全雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：骨腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：翅腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：翅尖
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：翅中
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：烏龜排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：里肌肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：尾椎
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：肉塊
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：肉片
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：肉丁
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：全雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：全胸對切
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：全胸
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：光雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：去骨帶皮腿排肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：去骨帶皮腿肉（帶腳踝）
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：去骨帶皮腿肉（去腳踝）
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：去皮清肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：三節翅
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：八塊雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：二節翅
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞（指烏骨雞）：九塊雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):雞頸(去皮)
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):雞排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):雞胸對切
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):雞胸
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):雞爪
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):蝴蝶棒
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):棒腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):清雞排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):清腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):帶皮清肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):帶爪全雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):骨腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):翅腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):翅尖
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):翅中
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):烏龜排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):里肌肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):尾椎
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):肉塊
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):肉片
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):肉丁
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):全雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):全胸對切
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):全胸
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):光雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):去骨帶皮腿排肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):去骨帶皮腿肉(帶腳踝)
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):去骨帶皮腿肉(去腳踝)
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):去皮清肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):三節翅
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):八塊雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):二節翅
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,有色肉雞(指土雞):九塊雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:雞頸(去皮)
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:雞排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:雞胸對切
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:雞胸
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:雞爪
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:蝴蝶棒
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:棒腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:清雞排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:清腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:帶皮清肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:帶爪全雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:骨腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:翅腿
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:翅尖
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:翅中
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:烏龜排
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:里肌肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:尾椎
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:肉塊
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:肉片
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:肉丁
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:全雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:全胸對切
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:全胸
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:光雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:去骨帶皮腿排肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:去骨帶皮腿肉(帶腳踝)
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:去骨帶皮腿肉(去腳踝)
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:去皮清肉
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:三節翅
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:八塊雞
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:二節翅
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,白色肉雞:九塊雞 
012301,台灣善美的股份有限公司五股廠,新北市五股區五工六路35號,02-22999909,02-22999905,黃開駿,肉品,冷藏豬肉,骨類：龍骨（指頸椎、胸椎或腰椎）、尾冬骨（薦椎）、肋骨（支骨）、大骨（指肩胛骨、前肢骨【上、下腕骨】、髖骨【骨盤骨】或後肢骨【大腿骨及下腿骨】）。
012301,台灣善美的股份有限公司五股廠,新北市五股區五工六路35號,02-22999909,02-22999905,黃開駿,肉品,冷藏豬肉,肉片、肉塊（以上含帶骨）、肉絲、肉角（肉丁）、絞肉：係由肩胛部、背脊部、腹脅部及後腿部等四大分切產品作為原料肉進行切片、切絲、切丁、切塊、絞碎等小分切作業而成之產品均屬之。
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,龍骨（指頸椎、胸椎或腰椎）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,豬腳（如：台式豬腳、德式豬腳；但不認定自腕關節切下之前肢豬腳）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,豬腳(不認定自踝關節切下之後肢豬腳)
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,腹脅排（腩排、肉排）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,腹脅底
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,腹脅肉附骨
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,腹脅肉附皮骨
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,腹脅肉附皮
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,腹脅肉（五花肉、三層肉）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,腰內肉(小里肌)
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,絞肉
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,骨類
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,胸骨（胸軟骨）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,背肌肉附骨（帶骨里肌肉）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,背肌肉(大里肌肉、里肌肉)
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,後腿蹄膀
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,後腿肉附皮
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,後腿肉
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,後腱肉
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,前腿蹄膀
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,前腱肉
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肩胛軟骨（前腿軟骨）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肩胛排（中排）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肩胛肉（胛心肉）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肩小排（胸排、前足排骨）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,里肌心
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,尾冬骨（薦椎）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肋軟骨
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肋骨（支骨）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肉塊（以上含帶骨）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肉絲
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肉角（肉丁）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,肉片
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,小排骨
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,大骨
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,上肩肉（梅花肉）
012202,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷凍豬肉,下肩肉（前腿肉）
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,龍骨（指頸椎、胸椎或腰椎）
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,豬腳（如：台式豬腳、德式豬腳；但不認定自腕關節切下之前肢豬腳）
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,豬腳(不認定自踝關節切下之後肢豬腳)
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,腹脅排（腩排、肉排）
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,腹脅底
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,腹脅肉附骨
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,腹脅肉附皮骨
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,腹脅肉附皮
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,腹脅肉（五花肉、三層肉）
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,腰內肉(小里肌)
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,絞肉
012201,花蓮縣光豐地區農會肉品加工場,花蓮縣光復鄉西富村中正路2段6巷10號,03-8705602,03-8705603,張明發,肉品,冷藏豬肉,骨類
